D,r2
70.5622293616427,0.5573303225336401
96.01019462465246,0.5235178048538087
124.52643648872468,0.5001500796195769
153.14208351147215,0.4821656847299391
183.04469202202586,0.4644717483573775
216.01257861635222,0.44446199234820566
249.21424709380915,0.43153941978331756
283.52837855551184,0.41020804985442044
319.3510411105179,0.40341067028508787
355.31708616327074,0.38960157403361556
391.4633406835722,0.38662320290327024
429.4319852941176,0.3757861293362723
468.3355517103687,0.35742569810096625
507.2141597721416,0.35619831413732295
547.4994186797571,0.33413444923612234
588.9801200800533,0.33101004978026244
631.227089492072,0.3196736219431516
675.252865902426,0.3130164774385613
721.4126085812056,0.30931015468063355
767.6127049180328,0.298304271868787
814.954356846473,0.28907121393235347
864.1672770075857,0.27495310177279964
914.4105642256902,0.26883717590528844
965.17930942541,0.26509668578976575
1016.5738558509181,0.24883076866156312
1067.6440156599554,0.24295359351733692
1120.2248830167905,0.23632674698490097
1174.046185852982,0.21946875535109328
1229.7057288089022,0.21029201833102737
1286.8871438498957,0.20331771711357524
1344.8302821748107,0.19856952538523814
1403.7272091722596,0.18878972539496627
1464.142445054945,0.17339092515187163
1527.6367067374895,0.16562032248410996
1591.868025898884,0.1551608911904147
1658.9800774764803,0.15143149818121693
1728.1096363887737,0.14336145375261194
1800.0777457836282,0.1329092488060299
1874.1924408140662,0.1295875741911182
1949.7351718403547,0.11871503556819413
2029.0405386644454,0.1115232804300027
2111.352380952381,0.10387099184553206
2195.6102161641197,0.09742282666037495
2279.7859015036556,0.0864251175339573
2365.182388184478,0.08210195835547048
2455.4973893926904,0.07585773679644167
2547.3637368711998,0.08044071718420466
2636.6669911012236,0.07328064183857456
2726.0314753189127,0.07753831024900815
2817.550700741962,0.0728322193978352
2911.6723827962937,0.07574683899433327
3009.334818321036,0.07230071753837249
3107.6324703938308,0.0757616304090531
3204.1339878318586,0.07076991584731387
3299.6105102606766,0.06442359062273426
3393.231217077904,0.06063419784852971
3488.360628618693,0.05685483396594812
3583.1130278774494,0.05471357354926476
3682.9426627793973,0.05394465648725811
3785.7551443170832,0.05413605544413513
3888.8167175784506,0.053135126587840205
3993.60633172746,0.05176817915087649
4103.57623380204,0.046393518610169875
4213.200055417013,0.04563391069012677
4324.269845683303,0.04236364504803363
4434.03867403315,0.04054815188021788
4552.828925619835,0.038909375379981403
4672.269359331476,0.03962303280578385
4793.7108018737945,0.03849865166546961
4915.416079569001,0.039256290594983034
5034.78750172819,0.03932471905522043
5153.985290036081,0.037201317960086536
5277.686171680927,0.03699043176142489
5404.357872928177,0.03593095633377502
5536.290291396216,0.03588915311530076
5670.521375852945,0.03733852221906806
5802.89417623461,0.03672805990678764
5932.530303030303,0.033842838080409395
6064.422225297537,0.036815076983258345
6197.705703632095,0.038143232629347996
6334.593702527275,0.03552569232383481
6470.627903741828,0.03712815500857433
6605.432391244112,0.03746415537401183
6739.125985340894,0.035769110989354355
6872.229449704954,0.03664551842746656
7007.166782294991,0.03628415266878355
7140.337944390649,0.03671864326047047
7276.20772746157,0.03507879571462626
7412.528792912514,0.03533099988087826
7546.426478717523,0.037372169020703304
7683.350840915357,0.041312582401110194
7819.382544748161,0.041584716661081086
7953.66907073509,0.03870929189798481
8083.362194953812,0.039845653518143634
8210.271383169822,0.03840409956483397
8334.041886269071,0.03757937043249801
8458.804,0.03913447840683602
8583.100581878636,0.035617125223998035
8706.989205646278,0.03681643328354415
8834.673013245034,0.0367074446568301
8964.377130977131,0.03406547807737515
9091.650360310421,0.03633239857855694
9222.732587064676,0.037463868598732165
9351.62401764787,0.037482151821249865
9484.649356044869,0.037074034844400534
9618.419027777778,0.03863588311090516
9751.533957845433,0.03758418219294046
9883.459265396299,0.03623310441362851
10019.006383569247,0.03817828703108121
10157.33402146986,0.038095850285017926
10295.431805555556,0.03760440178704376
10434.045196173576,0.03640468355596425
10575.481655172414,0.03472353795337788
10714.069413716814,0.03502544742925386
10847.067740144365,0.03450645890258948
10978.85426719978,0.03414630858853288
11110.808858131488,0.03631492874103037
11245.786434590413,0.03740780205759289
11380.849294215333,0.03638718349007225
