D,r2
133.41305853827504,0.1895893148353611
184.82969288881588,0.1788706941321584
238.91534755677907,0.17211637285679082
292.33781869688386,0.16847282087773024
349.55930232558137,0.16394977021459559
409.6145602993706,0.1495656440517322
469.5477465031946,0.1383191581461107
531.2851092664747,0.13650890299816157
593.2717168262653,0.13966849285518257
656.8358948087432,0.12893370910665478
720.3543196922001,0.1258851352115291
784.1211917185659,0.12110719855073186
851.0823976507169,0.1209490184249103
918.6301603548277,0.12005751037736637
987.5663641034424,0.11507063041398405
1057.7781929347825,0.1127122924371163
1131.1273440163654,0.11318629289969935
1203.66175210012,0.10448717335975892
1275.3808866655168,0.10604828904394416
1348.3130936227951,0.10678251302866125
1421.8121575342466,0.10418596571777357
1496.1910208262207,0.10655394769819941
1571.123047880556,0.10590452633620073
1648.1417295813314,0.10318009771605204
1725.488438278193,0.10913755773134529
1807.3445778876721,0.10715462216650143
1888.1305042613637,0.10419033513042707
1966.7498215560313,0.10181807942155868
2048.49146514936,0.10358707933572993
2131.2765017667843,0.09821966174427726
2213.758786797502,0.09773494228130471
2295.226730735006,0.09789776020115033
2377.275904460836,0.0997897511052359
2459.8281695156697,0.10247034904303659
2540.9157142857143,0.10405984633132194
2623.0955155367233,0.09703243786993665
2707.080384136582,0.09854783550472422
2790.462670686292,0.09909074943811783
2875.5438222222224,0.0955043781816845
2964.6142427990812,0.09242834000920476
3052.135323560958,0.09630844701736807
3141.1583894998225,0.09446730291745885
3231.854821617803,0.08988385548321734
3322.1294874084656,0.08946063675964262
3416.124356927444,0.09266204823019504
3509.356722013926,0.0880539299857198
3602.227892964735,0.08982339713256438
3695.1452127659572,0.09047570119965188
3786.661723163842,0.0920693539227026
3877.792604501608,0.08886628218621914
3971.006200177148,0.08926114182172731
4064.082534611289,0.08924166106004941
4161.342514124294,0.09310464697487617
4259.2531127712555,0.09094175111455094
4355.866288348998,0.09145023323813432
4455.320515113575,0.0881431229127373
4554.035676251331,0.09499757845778976
4650.023679095247,0.09425119393463219
4743.993802018771,0.08634144344445874
4839.738107963656,0.08912457497313919
4938.814959234314,0.09108484778082945
5039.885475852273,0.09317273975099126
5141.188760035682,0.08833227071942307
5241.496730871178,0.09455605665481295
5341.703920525102,0.09268722253197992
5439.83901313454,0.09153339130959241
5538.068681810052,0.09089605571492121
5638.426702033598,0.08754154833954897
5741.016550987721,0.08787494965418205
5843.718329794763,0.08720897498132349
5946.332977398113,0.08794922934214958
6049.938728528422,0.0872298270984368
6155.566241586964,0.08658142419324828
6259.986298932385,0.09288396510600905
6361.316541622008,0.0890563544620845
6468.208436286622,0.09081875760283825
6577.237715096682,0.09204898334668932
6683.637307554601,0.09437199197650377
6790.0084850627545,0.0883676333352188
6898.269182837814,0.087039137668134
7009.770523708422,0.08670615207508062
7120.457280170879,0.08678487855848041
7231.1743671446275,0.08433800598946124
7343.071606697542,0.08292769975354085
7455.233663016602,0.08389806568959758
7566.8850860081575,0.08460363938260353
7678.239041703638,0.09115466771456533
7791.470211630802,0.09218232847496934
7903.946355373374,0.08829172446548605
8013.251824168002,0.08337889594458116
8118.570798800917,0.08661757901220302
8228.336950720512,0.08607791492917187
8339.327227458652,0.0838199057933316
8449.85805649316,0.08851920826862257
8557.056593699946,0.08692171869222104
8665.646934087295,0.08493580022215505
8778.31086608572,0.08166385414387298
8892.63320326357,0.08733442433535411
9004.166785714286,0.08781787754446287
9116.395803949225,0.0824839598876924
9227.703214285715,0.08602159601487377
9340.04170348118,0.0821703554796382
9449.866619242397,0.08324657693975322
9562.27360171001,0.08431547888729388
9677.83623445826,0.08303839712902641
9797.099946742412,0.08415696690055594
9912.75560298826,0.0795462865890092
10028.215550832449,0.0829509814128779
10143.699611719027,0.08388266866707371
10258.538024164889,0.08810288141063062
10373.58888493053,0.08308475652063972
10488.312622396297,0.08527196474399946
10603.173399188569,0.08265406178300268
10722.621347113329,0.08317811672319285
10844.406222222222,0.08451988213658036
10963.569380530973,0.0863913207856798
11084.942290670915,0.08320758482751996
11205.417764328942,0.09000112472142409
11324.279276082329,0.0829499245986594
11443.09448115735,0.08311207266431221
11565.258502202643,0.08666735328064186
11691.518677390528,0.08192513397484351
11819.460640367946,0.08462282334137033
11943.035410764873,0.08709292643926918
12064.106174161314,0.084259245806836
12189.973165096855,0.08564360790663783
12319.50132672917,0.08115278486527991
12446.972281449893,0.08237815997508223
12575.672309337135,0.07973210543243033
12704.50693210096,0.082884312741428
12827.849160035366,0.08047517184648328
12950.151327433628,0.07801269762672218
13073.725573945541,0.08167592169139104
13194.840184266477,0.07628348036699331
13313.636881452474,0.0748676407240159
13432.546391752578,0.07678570326319516
13558.267803232107,0.08175511467241285
13688.206413890857,0.07741164372371717
13818.905405405405,0.07461064051041688
13949.907440370238,0.07957644153089892
14082.566713981547,0.08154401155758556
14217.104712969525,0.07921457686490278
14350.854185099983,0.08322750813712451
14482.062410841654,0.08466900983451763
14616.322603466573,0.083669350656648
14751.75489498042,0.08085887823601455
14884.653380782918,0.07931124298105141
15020.814255243513,0.08019993165426487
15160.1804964539,0.08079024959850964
15301.05227596017,0.08258021057256926
15442.418152922479,0.07934464061755112
15582.798860804556,0.0799014349394757
15716.001597727676,0.0806940605262512
15851.769107997872,0.08005194799641231
15988.96362339515,0.0777420463599802
16127.968071970365,0.07880459676450759
16266.90112640801,0.0847344712410045
16405.641512784092,0.07897794535579182
16542.333451264814,0.07850027766897527
16680.09698046181,0.07607482272709022
16822.33624532002,0.07991504058219458
16965.584058228298,0.07711618224074158
17106.981282006003,0.07905874933019065
17244.44404973357,0.07988492681750002
17386.587504437346,0.07698697655507988
17531.271664008505,0.07737702382506642
17675.60113757554,0.07522715077485917
